YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2020,2020,ID,Idaho,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.15,0.15,,,,,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,IL,Illinois,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,1.39,1.39,,,,,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,IA,Iowa,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.19,0.19,,,,,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,IN,Indiana,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,2.68,2.68,,,,,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),,18,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,IL,Illinois,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,8.55,8.55,,,,,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,KY,Kentucky,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,1.92,1.92,,,,,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),,21,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,LA,Louisiana,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,3.03,3.03,,,,,Overall,Overall,,,,,POINT (-92.44568007099969 31.31266064400046),,22,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,MA,Massachusetts,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.11,0.11,,,,,Overall,Overall,,,,,POINT (-72.08269067499964 42.27687047000046),,25,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,KY,Kentucky,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.08,0.08,,,,,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),,21,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,KS,Kansas,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.3,0.3,,,,,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,LA,Louisiana,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.76,0.76,,,,,Overall,Overall,,,,,POINT (-92.44568007099969 31.31266064400046),,22,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,MA,Massachusetts,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.55,0.55,,,,,Overall,Overall,,,,,POINT (-72.08269067499964 42.27687047000046),,25,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,KS,Kansas,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,2.5,2.5,,,,,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,LA,Louisiana,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.4,0.4,,,,,Overall,Overall,,,,,POINT (-92.44568007099969 31.31266064400046),,22,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,KS,Kansas,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.18,0.18,,,,,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,KY,Kentucky,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.5,0.5,,,,,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),,21,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,MA,Massachusetts,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,4.05,4.05,,,,,Overall,Overall,,,,,POINT (-72.08269067499964 42.27687047000046),,25,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,MI,Michigan,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.51,0.51,,,,,Overall,Overall,,,,,POINT (-84.71439026999968 44.6613195430005),,26,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,MN,Minnesota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.3,0.3,,,,,Overall,Overall,,,,,POINT (-94.79420050299967 46.35564873600049),,27,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,ME,Maine,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-68.98503133599962 45.254228894000505),,23,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,MD,Maryland,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.09,0.09,,,,,Overall,Overall,,,,,POINT (-76.60926011099963 39.29058096400047),,24,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,MI,Michigan,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.2,0.2,,,,,Overall,Overall,,,,,POINT (-84.71439026999968 44.6613195430005),,26,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,ME,Maine,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.35,0.35,,,,,Overall,Overall,,,,,POINT (-68.98503133599962 45.254228894000505),,23,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,MN,Minnesota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.15,0.15,,,,,Overall,Overall,,,,,POINT (-94.79420050299967 46.35564873600049),,27,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,MD,Maryland,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,1.5,1.5,,,,,Overall,Overall,,,,,POINT (-76.60926011099963 39.29058096400047),,24,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,MD,Maryland,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.4,0.4,,,,,Overall,Overall,,,,,POINT (-76.60926011099963 39.29058096400047),,24,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,MI,Michigan,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-84.71439026999968 44.6613195430005),,26,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,MN,Minnesota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,5.03,5.03,,,,,Overall,Overall,,,,,POINT (-94.79420050299967 46.35564873600049),,27,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,ME,Maine,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-68.98503133599962 45.254228894000505),,23,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,NC,North Carolina,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-79.15925046299964 35.466220975000454),,37,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,MS,Mississippi,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.43,0.43,,,,,Overall,Overall,,,,,POINT (-89.53803082499968 32.745510099000455),,28,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,MT,Montana,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-109.42442064499971 47.06652897200047),,30,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,MS,Mississippi,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-89.53803082499968 32.745510099000455),,28,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,MS,Mississippi,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-89.53803082499968 32.745510099000455),,28,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,NC,North Carolina,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.62,0.62,,,,,Overall,Overall,,,,,POINT (-79.15925046299964 35.466220975000454),,37,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,MO,Missouri,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.42,0.42,,,,,Overall,Overall,,,,,POINT (-92.56630005299968 38.635790776000476),,29,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,MO,Missouri,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.06,0.06,,,,,Overall,Overall,,,,,POINT (-92.56630005299968 38.635790776000476),,29,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,MT,Montana,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.14,0.14,,,,,Overall,Overall,,,,,POINT (-109.42442064499971 47.06652897200047),,30,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,NC,North Carolina,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,1,1,,,,,Overall,Overall,,,,,POINT (-79.15925046299964 35.466220975000454),,37,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,MO,Missouri,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,2,2,,,,,Overall,Overall,,,,,POINT (-92.56630005299968 38.635790776000476),,29,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,MT,Montana,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-109.42442064499971 47.06652897200047),,30,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,NE,Nebraska,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.95,0.95,,,,,Overall,Overall,,,,,POINT (-99.36572062299967 41.6410409880005),,31,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,NH,New Hampshire,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-71.50036091999965 43.65595011300047),,33,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,NJ,New Jersey,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,5.5,5.5,,,,,Overall,Overall,,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,ND,North Dakota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,2.5,2.5,,,,,Overall,Overall,,,,,POINT (-100.11842104899966 47.47531977900047),,38,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,NE,Nebraska,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,3.75,3.75,,,,,Overall,Overall,,,,,POINT (-99.36572062299967 41.6410409880005),,31,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,NH,New Hampshire,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.3,0.3,,,,,Overall,Overall,,,,,POINT (-71.50036091999965 43.65595011300047),,33,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,NE,Nebraska,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.31,0.31,,,,,Overall,Overall,,,,,POINT (-99.36572062299967 41.6410409880005),,31,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,ND,North Dakota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.16,0.16,,,,,Overall,Overall,,,,,POINT (-100.11842104899966 47.47531977900047),,38,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,NH,New Hampshire,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-71.50036091999965 43.65595011300047),,33,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,NJ,New Jersey,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.12,0.12,,,,,Overall,Overall,,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,NJ,New Jersey,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.88,0.88,,,,,Overall,Overall,,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,ND,North Dakota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.5,0.5,,,,,Overall,Overall,,,,,POINT (-100.11842104899966 47.47531977900047),,38,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,NY,New York,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.14,0.14,,,,,Overall,Overall,,,,,POINT (-75.54397042699964 42.82700103200045),,36,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,NM,New Mexico,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,6.06,6.06,,,,,Overall,Overall,,,,,POINT (-106.24058098499967 34.52088095200048),,35,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,NM,New Mexico,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.41,0.41,,,,,Overall,Overall,,,,,POINT (-106.24058098499967 34.52088095200048),,35,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,NV,Nevada,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,3.6,3.6,,,,,Overall,Overall,,,,,POINT (-117.07184056399967 39.493240390000494),,32,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,NY,New York,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.3,0.3,,,,,Overall,Overall,,,,,POINT (-75.54397042699964 42.82700103200045),,36,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,NY,New York,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,6.44,6.44,,,,,Overall,Overall,,,,,POINT (-75.54397042699964 42.82700103200045),,36,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,NM,New Mexico,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,1.7,1.7,,,,,Overall,Overall,,,,,POINT (-106.24058098499967 34.52088095200048),,35,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,NV,Nevada,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.16,0.16,,,,,Overall,Overall,,,,,POINT (-117.07184056399967 39.493240390000494),,32,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,NV,Nevada,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.7,0.7,,,,,Overall,Overall,,,,,POINT (-117.07184056399967 39.493240390000494),,32,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,OH,Ohio,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-82.40426005599966 40.06021014100048),,39,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,OK,Oklahoma,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.4,0.4,,,,,Overall,Overall,,,,,POINT (-97.52107021399968 35.47203135600046),,40,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,PA,Pennsylvania,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-77.86070029399963 40.79373015200048),,42,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,OR,Oregon,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.08,0.08,,,,,Overall,Overall,,,,,POINT (-120.15503132599969 44.56744942400047),,41,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,OK,Oklahoma,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.72,0.72,,,,,Overall,Overall,,,,,POINT (-97.52107021399968 35.47203135600046),,40,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,OH,Ohio,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.18,0.18,,,,,Overall,Overall,,,,,POINT (-82.40426005599966 40.06021014100048),,39,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,PA,Pennsylvania,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-77.86070029399963 40.79373015200048),,42,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,OR,Oregon,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-120.15503132599969 44.56744942400047),,41,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2020,2020,PA,Pennsylvania,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.08,0.08,,,,,Overall,Overall,,,,,POINT (-77.86070029399963 40.79373015200048),,42,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2020,2020,OK,Oklahoma,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,5.56,5.56,,,,,Overall,Overall,,,,,POINT (-97.52107021399968 35.47203135600046),,40,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2020,2020,OR,Oregon,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-120.15503132599969 44.56744942400047),,41,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
